"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/2020","130.510","130.120","131.250","129.540","14.59K","0.30%"
"12/16/2020","130.120","124.000","130.120","124.000","8.14K","4.94%"
"12/15/2020","124.000","125.670","127.250","124.000","5.64K","-1.33%"
"12/14/2020","125.670","125.240","129.380","125.240","6.34K","0.34%"
"12/13/2020","125.240","121.470","125.240","119.590","5.26K","3.10%"
"12/12/2020","121.470","117.190","123.040","117.190","15.83K","3.65%"
"12/11/2020","117.190","110.430","117.190","109.970","11.20K","6.12%"
"12/10/2020","110.430","110.000","110.450","110.000","3.15K","0.39%"
"12/09/2020","110.000","112.070","112.070","108.700","4.98K","-1.85%"
"12/08/2020","112.070","114.750","114.750","110.900","9.62K","-2.34%"
"12/07/2020","114.750","110.880","114.750","110.880","12.87K","3.49%"
"12/06/2020","110.880","110.100","110.880","107.540","1.75K","0.71%"
"12/05/2020","110.100","104.790","110.100","104.790","2.37K","5.07%"
"12/04/2020","104.790","109.880","110.040","104.790","4.59K","-4.63%"
"12/03/2020","109.880","105.800","109.880","105.800","3.81K","3.86%"
"12/02/2020","105.800","104.290","107.120","104.290","2.99K","1.45%"
"12/01/2020","104.290","108.900","108.900","104.290","11.49K","-4.23%"
"11/30/2020","108.900","103.570","108.900","103.310","7.48K","5.15%"
"11/29/2020","103.570","101.890","103.890","101.890","3.32K","1.65%"
"11/28/2020","101.890","97.970","102.760","96.940","4.96K","4.00%"
"11/27/2020","97.970","100.760","100.760","95.740","5.50K","-2.62%"
"11/26/2020","100.610","108.800","108.800","95.540","22.22K","-7.53%"
"11/25/2020","108.800","113.890","113.890","108.800","9.95K","-4.47%"
"11/24/2020","113.890","109.690","113.890","108.820","23.52K","3.83%"
"11/23/2020","109.690","103.860","109.690","103.860","7.88K","5.61%"
"11/22/2020","103.860","107.930","107.930","102.860","7.99K","-3.77%"
"11/21/2020","107.930","102.030","107.930","102.030","8.15K","5.78%"
"11/20/2020","102.030","100.220","102.030","100.220","8.77K","1.81%"
"11/19/2020","100.220","104.650","104.650","99.860","8.90K","-4.23%"
"11/18/2020","104.650","105.840","105.840","102.760","12.13K","-1.12%"
"11/17/2020","105.840","99.880","105.840","99.880","6.84K","5.97%"
"11/16/2020","99.880","97.170","101.090","97.170","6.54K","2.79%"
"11/15/2020","97.170","98.930","99.500","97.170","2.05K","-1.78%"
"11/14/2020","98.930","96.520","98.930","96.520","2.76K","2.50%"
"11/13/2020","96.520","95.130","96.520","95.130","3.35K","1.46%"
"11/12/2020","95.130","96.250","97.630","94.930","7.91K","-1.16%"
"11/11/2020","96.250","98.040","99.250","96.250","10.54K","-1.83%"
"11/10/2020","98.040","97.880","99.220","97.880","1.88K","0.16%"
"11/09/2020","97.880","100.920","101.350","96.840","5.10K","-3.01%"
"11/08/2020","100.920","93.100","100.920","93.100","6.45K","8.40%"
"11/07/2020","93.100","100.840","100.840","93.100","8.65K","-7.68%"
"11/06/2020","100.840","101.190","101.720","100.440","6.42K","-0.35%"
"11/05/2020","101.190","98.320","101.500","94.300","8.50K","2.92%"
"11/04/2020","98.320","103.080","103.080","98.320","4.10K","-4.62%"
"11/03/2020","103.080","102.300","103.080","101.500","5.25K","0.76%"
"11/02/2020","102.300","109.000","109.000","102.120","5.43K","-6.15%"
"11/01/2020","109.000","108.620","109.000","106.380","1.60K","0.35%"
"10/31/2020","108.620","105.500","109.530","105.500","3.23K","2.30%"
"10/30/2020","106.180","106.760","106.760","104.430","4.61K","-0.54%"
"10/29/2020","106.760","107.990","107.990","106.760","4.75K","-1.14%"
"10/28/2020","107.990","113.930","114.010","107.990","5.69K","-5.21%"
"10/27/2020","113.930","111.660","115.160","111.660","4.13K","2.03%"
"10/26/2020","111.660","110.500","113.930","110.500","8.74K","1.05%"
"10/25/2020","110.500","108.730","111.720","108.490","4.13K","1.63%"
"10/24/2020","108.730","107.350","108.730","107.350","1.24K","1.29%"
"10/23/2020","107.350","107.730","107.730","103.670","4.41K","-0.35%"
"10/22/2020","107.730","102.300","107.730","102.300","3.79K","5.31%"
"10/21/2020","102.300","99.800","105.070","99.500","11.57K","2.51%"
"10/20/2020","99.800","106.860","107.920","99.800","13.10K","-6.61%"
"10/19/2020","106.860","106.390","108.860","106.040","6.32K","0.44%"
"10/18/2020","106.390","102.760","106.390","102.760","1.74K","3.53%"
"10/17/2020","102.760","103.540","103.540","102.760","1.89K","-0.74%"
"10/16/2020","103.530","111.700","111.700","103.530","8.20K","-7.31%"
"10/15/2020","111.700","110.090","111.700","108.920","7.26K","1.46%"
"10/14/2020","110.090","109.800","113.740","109.530","6.49K","0.26%"
"10/13/2020","109.800","109.990","109.990","107.000","10.19K","-0.17%"
"10/12/2020","109.990","106.460","111.750","106.460","14.00K","3.32%"
"10/11/2020","106.460","97.780","106.460","97.780","8.38K","8.88%"
"10/10/2020","97.780","98.050","98.270","97.780","6.28K","-0.28%"
"10/09/2020","98.050","94.590","98.050","93.230","5.40K","3.66%"
"10/08/2020","94.590","93.390","94.590","92.350","6.22K","1.28%"
"10/07/2020","93.390","90.940","93.390","90.940","6.95K","2.69%"
"10/06/2020","90.940","95.620","95.620","90.940","5.96K","-4.89%"
"10/05/2020","95.620","90.010","95.620","89.310","5.79K","6.23%"
"10/04/2020","90.010","89.020","90.010","88.420","3.75K","1.11%"
"10/03/2020","89.020","87.220","89.020","86.670","2.18K","2.06%"
"10/02/2020","87.220","88.480","88.480","82.790","6.48K","-1.54%"
"10/01/2020","88.580","92.610","94.980","88.580","12.62K","-4.24%"
"09/30/2020","92.500","85.650","92.500","84.020","9.40K","8.00%"
"09/29/2020","85.650","81.510","85.650","81.510","4.63K","5.08%"
"09/28/2020","81.510","83.620","83.620","81.510","3.75K","-2.52%"
"09/27/2020","83.620","81.370","84.210","81.370","8.27K","2.77%"
"09/26/2020","81.370","79.890","81.370","79.890","2.66K","1.85%"
"09/25/2020","79.890","78.390","79.890","78.390","7.11K","1.91%"
"09/24/2020","78.390","74.800","78.390","74.800","4.57K","4.80%"
"09/23/2020","74.800","79.530","79.530","74.800","5.44K","-5.95%"
"09/22/2020","79.530","75.890","79.530","74.920","8.08K","4.80%"
"09/21/2020","75.890","78.390","79.240","75.890","5.13K","-3.19%"
"09/20/2020","78.390","79.680","79.680","78.390","1.50K","-1.62%"
"09/19/2020","79.680","78.240","79.680","78.240","3.03K","1.84%"
"09/18/2020","78.240","78.290","79.280","78.240","3.85K","-0.06%"
"09/17/2020","78.290","74.830","79.180","74.830","6.80K","4.62%"
"09/16/2020","74.830","76.910","76.990","74.830","2.83K","-2.70%"
"09/15/2020","76.910","77.320","77.320","76.770","3.94K","-0.53%"
"09/14/2020","77.320","72.770","77.320","72.770","5.66K","6.25%"
"09/13/2020","72.770","73.250","75.050","72.770","2.62K","-0.66%"
"09/12/2020","73.250","71.130","73.250","70.580","1.64K","2.98%"
"09/11/2020","71.130","72.280","72.280","71.130","1.93K","-1.59%"
"09/10/2020","72.280","71.420","72.280","71.420","3.73K","1.20%"
"09/09/2020","71.420","71.420","72.050","71.270","2.74K","0.00%"
"09/08/2020","71.420","69.740","71.420","68.630","4.46K","2.41%"
"09/07/2020","69.740","67.900","69.740","65.430","6.09K","2.71%"
"09/06/2020","67.900","65.450","67.910","65.450","3.19K","3.74%"
"09/05/2020","65.450","69.530","69.530","65.150","9.93K","-5.87%"
"09/04/2020","69.530","65.670","69.530","65.670","5.69K","5.85%"
"09/03/2020","65.690","77.280","77.280","65.690","7.27K","-15.00%"
"09/02/2020","77.280","81.880","81.880","75.830","3.94K","-5.62%"
"09/01/2020","81.880","78.220","81.880","78.220","5.35K","4.68%"
"08/31/2020","78.220","80.820","80.820","78.220","1.88K","-3.22%"
"08/30/2020","80.820","78.170","80.820","78.170","1.93K","3.39%"
"08/29/2020","78.170","79.540","79.930","78.170","3.33K","-1.72%"
"08/28/2020","79.540","75.830","79.540","75.830","9.66K","4.89%"
"08/27/2020","75.830","75.380","75.830","74.870","3.54K","0.60%"
"08/26/2020","75.380","75.340","75.400","74.760","1.52K","0.05%"
"08/25/2020","75.340","79.530","79.530","73.900","7.40K","-5.27%"
"08/24/2020","79.530","77.500","79.890","77.500","5.60K","2.62%"
"08/23/2020","77.500","80.390","80.390","77.100","2.60K","-3.59%"
"08/22/2020","80.390","78.420","80.480","75.680","5.01K","2.51%"
"08/21/2020","78.420","85.730","86.900","78.420","11.05K","-8.53%"
"08/20/2020","85.730","77.170","85.730","77.170","8.67K","11.09%"
"08/19/2020","77.170","78.350","78.350","76.970","6.07K","-1.51%"
"08/18/2020","78.350","78.820","79.360","78.350","5.74K","-0.60%"
"08/17/2020","78.820","76.940","78.820","76.030","3.88K","2.44%"
"08/16/2020","76.940","76.070","76.940","75.730","1.17K","1.14%"
"08/15/2020","76.070","77.240","77.240","76.070","2.00K","-1.51%"
"08/14/2020","77.240","77.770","77.850","77.240","5.06K","-0.68%"
"08/13/2020","77.770","76.100","77.770","74.020","5.13K","2.19%"
"08/12/2020","76.100","74.380","76.100","73.420","3.24K","2.31%"
"08/11/2020","74.380","79.790","80.240","74.380","6.22K","-6.78%"
"08/10/2020","79.790","78.820","79.790","78.820","4.92K","1.23%"
"08/09/2020","78.820","80.410","80.410","78.820","2.36K","-1.98%"
"08/08/2020","80.410","79.790","80.410","78.980","1.99K","0.78%"
"08/07/2020","79.790","80.460","80.460","79.790","6.31K","-0.83%"
"08/06/2020","80.460","76.150","80.460","76.150","9.10K","5.66%"
"08/05/2020","76.150","73.860","76.150","73.860","4.02K","3.10%"
"08/04/2020","73.860","75.980","75.980","73.410","4.26K","-2.79%"
"08/03/2020","75.980","72.270","75.980","72.270","9.38K","5.13%"
"08/02/2020","72.270","76.310","76.310","72.270","11.31K","-5.29%"
"08/01/2020","76.310","71.770","76.310","71.770","9.72K","6.33%"
"07/31/2020","71.770","68.430","71.770","68.430","3.35K","4.88%"
"07/30/2020","68.430","67.270","69.110","67.270","4.74K","1.72%"
"07/29/2020","67.270","69.500","70.290","67.270","5.25K","-3.21%"
"07/28/2020","69.500","66.840","70.550","66.840","12.54K","3.98%"
"07/27/2020","66.840","67.070","67.070","66.060","10.85K","-0.37%"
"07/26/2020","67.090","63.100","67.090","62.850","8.45K","6.32%"
"07/25/2020","63.100","61.690","63.100","61.690","1.82K","2.29%"
"07/24/2020","61.690","63.170","63.170","61.690","4.75K","-2.34%"
"07/23/2020","63.170","61.690","63.170","61.690","5.15K","2.40%"
"07/22/2020","61.690","60.680","61.690","60.680","2.48K","1.66%"
"07/21/2020","60.680","60.620","62.530","60.620","3.07K","0.10%"
"07/20/2020","60.620","60.480","61.140","60.480","2.66K","0.23%"
"07/19/2020","60.480","59.890","60.480","59.700","2.13K","0.99%"
"07/18/2020","59.890","59.210","60.350","58.980","1.35K","1.15%"
"07/17/2020","59.210","59.460","59.460","59.100","2.72K","-0.42%"
"07/16/2020","59.460","61.890","62.420","59.460","6.16K","-3.93%"
"07/15/2020","61.890","59.730","61.890","59.730","13.72K","3.62%"
"07/14/2020","59.730","61.020","61.020","59.130","7.23K","-2.11%"
"07/13/2020","61.020","61.230","61.460","61.020","3.23K","-0.34%"
"07/12/2020","61.230","60.970","62.000","60.970","3.62K","1.34%"
"07/11/2020","60.420","60.030","60.420","60.030","0.39K","0.65%"
"07/10/2020","60.030","59.750","60.030","58.720",,"2.23%"
"07/09/2020","58.720","58.420","60.210","57.900",,"0.51%"
"07/08/2020","58.420","57.430","58.420","57.430","8.21K","1.72%"
"07/07/2020","57.430","57.460","57.490","56.940","2.78K","-0.05%"
"07/06/2020","57.460","56.320","57.460","55.930","5.81K","2.02%"
"07/05/2020","56.320","56.900","57.370","56.020","2.78K","-0.86%"
"07/04/2020","56.810","55.780","57.580","55.750","2.30K","1.85%"
"07/03/2020","55.780","58.200","58.860","55.780","6.01K","-4.16%"
"07/02/2020","58.200","57.600","59.330","55.770","8.64K","1.04%"
"07/01/2020","57.600","56.640","57.600","56.490","2.78K","1.69%"
"06/30/2020","56.640","56.980","57.360","56.360","1.52K","-0.60%"
"06/29/2020","56.980","56.450","57.590","55.650","1.80K","0.94%"
"06/28/2020","56.450","55.590","56.710","55.250","3.37K","1.55%"
"06/27/2020","55.590","57.060","57.370","54.180","2.12K","-2.58%"
"06/26/2020","57.060","57.320","57.530","56.230","1.53K","-0.45%"
"06/25/2020","57.320","57.560","57.960","56.240","4.84K","-0.42%"
"06/24/2020","57.560","59.000","59.530","56.960","4.39K","-2.44%"
"06/23/2020","59.000","58.540","59.500","58.080","2.72K","0.79%"
"06/22/2020","58.540","57.590","59.300","57.580","2.63K","1.65%"
"06/21/2020","57.590","57.180","58.060","57.180","3.11K","0.72%"
"06/20/2020","57.180","57.430","57.700","56.830","3.73K","-0.44%"
"06/19/2020","57.430","57.970","58.340","56.750","1.83K","-0.93%"
"06/18/2020","57.970","58.010","58.720","57.170","3.76K","-0.07%"
"06/17/2020","58.010","58.470","59.450","57.580","3.64K","-0.79%"
"06/16/2020","58.470","57.130","58.550","56.850","4.18K","2.35%"
"06/15/2020","57.130","58.130","58.180","55.120","3.30K","-1.72%"
"06/14/2020","58.130","59.100","59.100","57.420","0.31K","-1.46%"
"06/13/2020","58.990","58.250","59.100","57.900","0.23K","1.27%"
"06/12/2020","58.250","56.390","58.940","55.900","4.26K","3.30%"
"06/11/2020","56.390","61.310","61.510","55.870","9.84K","-8.02%"
"06/10/2020","61.310","60.000","61.310","59.590","5.46K","2.18%"
"06/09/2020","60.000","60.390","60.600","59.510","2.14K","-0.65%"
"06/08/2020","60.390","58.730","60.400","58.730","7.85K","2.46%"
"06/07/2020","58.940","60.220","60.450","57.500","2.46K","-2.13%"
"06/06/2020","60.220","59.890","60.400","59.500","2.41K","0.55%"
"06/05/2020","59.890","60.030","61.130","59.430","3.60K","-0.05%"
"06/04/2020","59.920","59.750","60.980","58.840",,"0.28%"
"06/03/2020","59.750","59.640","60.950","59.030","3.30K","0.18%"
"06/02/2020","59.640","60.400","62.820","57.450","6.29K","-1.26%"
"06/01/2020","60.400","58.710","61.330","57.100","8.11K","2.88%"
"05/31/2020","58.710","61.430","61.850","57.880","15.64K","-4.43%"
"05/30/2020","61.430","59.730","61.690","58.920","3.29K","2.97%"
"05/29/2020","59.660","60.600","60.980","59.110","2.97K","-1.55%"
"05/28/2020","60.600","58.710","60.830","57.500","4.95K","3.22%"
"05/27/2020","58.710","56.510","59.710","56.100","7.23K","3.89%"
"05/26/2020","56.510","56.550","57.210","55.600","3.15K","-0.07%"
"05/25/2020","56.550","55.800","57.250","55.300","3.76K","1.34%"
"05/24/2020","55.800","58.320","58.560","55.800","2.68K","-4.04%"
"05/23/2020","58.150","58.040","59.620","57.420","3.14K","0.38%"
"05/22/2020","57.930","56.270","58.370","55.900","4.32K","2.95%"
"05/21/2020","56.270","58.940","59.340","54.410","7.07K","-4.53%"
"05/20/2020","58.940","61.000","61.270","58.080","5.42K","-3.38%"
"05/19/2020","61.000","61.250","61.520","59.860","6.47K","-0.41%"
"05/18/2020","61.250","60.070","62.340","60.020","5.14K","2.05%"
"05/17/2020","60.020","60.500","61.700","59.810","4.73K","-0.79%"
"05/16/2020","60.500","57.950","60.850","57.500","3.39K","4.40%"
"05/15/2020","57.950","60.480","60.850","57.720","6.12K","-4.18%"
"05/14/2020","60.480","60.250","60.850","58.270","9.02K","0.38%"
"05/13/2020","60.250","56.860","61.300","56.850","12.63K","5.96%"
"05/12/2020","56.860","55.130","57.390","55.040","6.71K","3.14%"
"05/11/2020","55.130","54.300","57.470","51.860","11.11K","1.53%"
"05/10/2020","54.300","58.300","58.300","50.820","15.10K","-6.86%"
"05/09/2020","58.300","58.600","59.720","57.680","2.99K","-0.51%"
"05/08/2020","58.600","59.660","60.740","58.360","5.99K","-1.78%"
"05/07/2020","59.660","53.710","59.990","53.200","12.75K","11.08%"
"05/06/2020","53.710","55.830","57.440","53.400","8.67K","-3.80%"
"05/05/2020","55.830","55.960","57.130","55.310","3.05K","-0.23%"
"05/04/2020","55.960","57.060","57.130","53.380","11.27K","-1.93%"
"05/03/2020","57.060","58.900","59.200","56.480","6.18K","-3.12%"
"05/02/2020","58.900","57.600","59.150","57.590","2.35K","2.26%"
"05/01/2020","57.600","57.080","59.390","56.730","9.09K","0.91%"
"04/30/2020","57.080","61.050","63.200","56.000","13.63K","-6.50%"
"04/29/2020","61.050","57.600","61.740","57.200","14.97K","5.99%"
"04/28/2020","57.600","57.710","58.930","56.660","6.54K","-0.17%"
"04/27/2020","57.700","56.790","57.790","56.380","3.95K","1.60%"
"04/26/2020","56.790","56.020","57.400","55.610","2.49K","1.37%"
"04/25/2020","56.020","56.240","57.500","55.250","2.87K","-0.39%"
"04/24/2020","56.240","54.820","57.710","54.820","4.75K","2.59%"
"04/23/2020","54.820","52.650","56.500","52.000","9.10K","4.20%"
"04/22/2020","52.610","51.090","53.000","50.600","4.72K","2.98%"
"04/21/2020","51.090","50.740","51.590","50.100","3.05K","0.69%"
"04/20/2020","50.740","52.690","53.800","49.950","7.39K","-3.70%"
"04/19/2020","52.690","53.670","53.940","52.110","2.05K","-1.51%"
"04/18/2020","53.500","51.930","54.010","51.700","4.62K","3.02%"
"04/17/2020","51.930","52.340","52.810","51.710","2.28K","-0.78%"
"04/16/2020","52.340","48.960","53.000","47.550","9.75K","6.90%"
"04/15/2020","48.960","49.330","50.560","48.790","8.41K","-0.75%"
"04/14/2020","49.330","49.020","50.500","48.480","5.68K","1.15%"
"04/13/2020","48.770","49.370","49.370","47.010","7.28K","-1.22%"
"04/12/2020","49.370","49.320","51.000","48.440","3.18K","0.10%"
"04/11/2020","49.320","48.980","50.270","48.170","4.82K","0.69%"
"04/10/2020","48.980","53.690","53.880","48.100","9.54K","-8.77%"
"04/09/2020","53.690","53.350","54.090","51.900","4.92K","0.64%"
"04/08/2020","53.350","51.480","53.480","51.120","7.07K","3.63%"
"04/07/2020","51.480","54.800","56.000","50.180","11.46K","-6.06%"
"04/06/2020","54.800","49.380","54.840","49.310","11.87K","10.98%"
"04/05/2020","49.380","50.330","50.380","48.900","3.69K","-1.89%"
"04/04/2020","50.330","49.250","51.250","48.410","5.99K","2.19%"
"04/03/2020","49.250","46.730","50.450","46.440","9.72K","5.42%"
"04/02/2020","46.720","44.440","49.000","43.910","7.28K","5.13%"
"04/01/2020","44.440","43.520","44.800","42.360","5.29K","2.11%"
"03/31/2020","43.520","42.300","43.990","42.300","4.47K","2.81%"
"03/30/2020","42.330","39.600","43.350","39.440","6.19K","6.89%"
"03/29/2020","39.600","42.540","42.540","39.600","5.19K","-6.91%"
"03/28/2020","42.540","43.020","43.600","40.700","9.45K","-1.12%"
"03/27/2020","43.020","45.880","46.790","42.920","8.73K","-6.23%"
"03/26/2020","45.880","43.420","46.800","43.420","14.07K","5.67%"
"03/25/2020","43.420","43.940","44.690","41.960","8.44K","-1.18%"
"03/24/2020","43.940","41.600","44.650","40.350","16.76K","5.63%"
"03/23/2020","41.600","35.890","41.600","35.490","11.18K","15.91%"
"03/22/2020","35.890","38.780","40.030","35.700","9.18K","-7.45%"
"03/21/2020","38.780","37.900","40.120","36.100","14.85K","2.32%"
"03/20/2020","37.900","38.720","43.000","34.300","24.83K","-2.12%"
"03/19/2020","38.720","34.070","40.640","33.470","22.89K","13.65%"
"03/18/2020","34.070","33.380","34.560","31.350","12.15K","2.07%"
"03/17/2020","33.380","30.550","34.350","30.210","9.62K","10.06%"
"03/16/2020","30.330","33.930","34.700","26.210","40.61K","-10.61%"
"03/15/2020","33.930","32.780","36.950","32.400","9.04K","3.51%"
"03/14/2020","32.780","33.400","36.520","32.070","12.48K","-2.73%"
"03/13/2020","33.700","28.890","36.930","23.570","63.55K","16.65%"
"03/12/2020","28.890","48.060","48.120","28.360","49.07K","-39.89%"
"03/11/2020","48.060","48.860","49.340","45.000","12.55K","-1.64%"
"03/10/2020","48.860","48.860","50.200","47.300","13.15K","0.00%"
"03/09/2020","48.860","49.600","50.750","45.810","12.18K","-1.49%"
"03/08/2020","49.600","58.230","58.270","49.200","19.42K","-14.82%"
"03/07/2020","58.230","61.200","61.700","58.000","2.59K","-4.85%"
"03/06/2020","61.200","60.840","61.760","60.170","3.85K","0.59%"
"03/05/2020","60.840","59.310","62.580","59.160","3.21K","2.58%"
"03/04/2020","59.310","58.790","61.100","58.400","2.55K","0.88%"
"03/03/2020","58.790","61.750","61.970","58.180","4.80K","-4.79%"
"03/02/2020","61.750","58.510","62.290","58.150","6.89K","5.54%"
"03/01/2020","58.510","60.000","61.350","57.320","2.76K","-2.48%"
"02/29/2020","60.000","62.110","62.820","60.000","1.00K","-3.40%"
"02/28/2020","62.110","63.700","64.980","60.000","9.93K","-2.50%"
"02/27/2020","63.700","64.980","66.270","61.300","8.45K","-1.97%"
"02/26/2020","64.980","70.400","71.420","63.290","12.99K","-8.29%"
"02/25/2020","70.850","73.300","75.550","69.380","5.71K","-3.34%"
"02/24/2020","73.300","78.990","79.680","71.100","5.60K","-7.20%"
"02/23/2020","78.990","73.010","79.000","72.860","3.01K","8.19%"
"02/22/2020","73.010","74.090","76.330","72.440","2.11K","-1.46%"
"02/21/2020","74.090","70.920","76.030","70.440","5.19K","4.47%"
"02/20/2020","70.920","72.010","73.340","69.640","6.92K","-1.51%"
"02/19/2020","72.010","80.270","80.890","71.100","10.31K","-10.29%"
"02/18/2020","80.270","76.360","80.940","75.250","3.97K","5.12%"
"02/17/2020","76.360","81.210","82.060","73.000","9.73K","-5.97%"
"02/16/2020","81.210","82.500","85.000","73.780","5.39K","-1.56%"
"02/15/2020","82.500","88.000","89.470","79.900","4.69K","-6.25%"
"02/14/2020","88.000","85.390","88.030","83.950","2.26K","3.06%"
"02/13/2020","85.390","87.420","88.000","82.940","5.44K","-2.41%"
"02/12/2020","87.500","82.190","87.570","82.030","7.41K","6.46%"
"02/11/2020","82.190","77.650","82.190","75.650","5.04K","5.85%"
"02/10/2020","77.650","80.150","80.200","76.020","4.80K","-3.12%"
"02/09/2020","80.150","73.810","80.150","73.620","5.26K","8.33%"
"02/08/2020","73.990","72.450","74.560","70.280","2.78K","2.13%"
"02/07/2020","72.450","71.220","73.590","71.220","5.39K","1.73%"
"02/06/2020","71.220","70.440","72.770","69.570","4.72K","1.11%"
"02/05/2020","70.440","67.870","71.900","67.470","5.85K","3.79%"
"02/04/2020","67.870","69.480","69.730","66.170","5.35K","-2.32%"
"02/03/2020","69.480","67.300","70.610","66.900","4.77K","3.24%"
"02/02/2020","67.300","65.840","70.100","64.010","4.37K","2.22%"
"02/01/2020","65.840","64.770","66.490","64.260","1.92K","1.65%"
"01/31/2020","64.770","67.940","68.860","62.220","9.13K","-4.67%"
"01/30/2020","67.940","63.210","68.010","62.020","8.06K","7.48%"
"01/29/2020","63.210","61.530","64.220","61.200","7.75K","2.73%"
"01/28/2020","61.530","59.250","61.650","58.940","6.74K","3.55%"
"01/27/2020","59.420","57.650","60.000","57.430","5.36K","3.07%"
"01/26/2020","57.650","56.000","58.280","55.150","2.41K","2.95%"
"01/25/2020","56.000","55.790","56.500","54.360","1.94K","0.38%"
"01/24/2020","55.790","56.230","56.980","52.480","5.88K","-0.78%"
"01/23/2020","56.230","58.590","58.620","54.880","4.45K","-4.03%"
"01/22/2020","58.590","59.220","59.800","57.920","2.15K","-1.06%"
"01/21/2020","59.220","58.570","60.040","57.830","2.72K","1.11%"
"01/20/2020","58.570","58.640","59.900","56.000","3.91K","-0.12%"
"01/19/2020","58.640","60.300","62.400","56.710","8.08K","-2.75%"
"01/18/2020","60.300","62.100","63.770","59.770","3.58K","-2.90%"
"01/17/2020","62.100","58.910","64.930","57.590","7.60K","5.42%"
"01/16/2020","58.910","61.130","61.650","56.240","7.35K","-3.63%"
"01/15/2020","61.130","56.230","61.880","55.550","23.89K","8.71%"
"01/14/2020","56.230","52.110","56.540","51.910","12.14K","7.91%"
"01/13/2020","52.110","53.290","53.290","50.940","4.96K","-2.21%"
"01/12/2020","53.290","52.320","53.800","51.680","3.37K","1.85%"
"01/11/2020","52.320","52.480","57.660","52.090","10.17K","-0.30%"
"01/10/2020","52.480","52.900","53.560","51.150","2.83K","-0.79%"
"01/09/2020","52.900","53.460","53.570","51.060","4.74K","-1.05%"
"01/08/2020","53.460","52.420","54.040","49.920","12.09K","1.98%"
"01/07/2020","52.420","52.800","53.660","49.930","7.12K","-0.72%"
"01/06/2020","52.800","47.970","52.800","47.830","7.97K","10.07%"
"01/05/2020","47.970","45.290","48.730","45.280","4.15K","5.92%"
"01/04/2020","45.290","45.450","45.900","44.600","2.29K","-0.35%"
"01/03/2020","45.450","40.590","46.350","40.520","14.56K","11.97%"
"01/02/2020","40.590","40.600","41.150","39.650","3.96K","-0.02%"
"01/01/2020","40.600","39.650","40.930","39.590","1.04K","2.40%"
"12/31/2019","39.650","41.000","41.000","39.560","5.04K","-3.29%"
"12/30/2019","41.000","41.620","41.620","40.480","3.52K","-1.49%"
"12/29/2019","41.620","40.590","42.150","40.390","2.57K","2.54%"
"12/28/2019","40.590","40.230","40.830","40.170","2.33K","0.89%"
"12/27/2019","40.230","40.770","41.270","39.760","5.40K","-1.32%"
"12/26/2019","40.770","41.480","41.800","40.460","1.06K","-1.71%"
"12/25/2019","41.480","41.360","42.130","40.590","0.65K","0.29%"
"12/24/2019","41.360","42.530","43.270","41.150","6.92K","-2.75%"
"12/23/2019","42.530","42.750","43.830","42.380","4.85K","-0.51%"
"12/22/2019","42.750","40.770","43.230","40.770","1.72K","4.86%"
"12/21/2019","40.770","42.240","42.240","40.770","1.00K","-3.48%"
"12/20/2019","42.240","42.560","42.690","42.000","3.96K","-0.75%"
"12/19/2019","42.560","42.980","44.930","41.440","6.23K","-0.98%"
"12/18/2019","42.980","40.160","44.280","39.300","4.62K","7.02%"
"12/17/2019","40.160","43.990","44.220","39.990","3.34K","-8.71%"
"12/16/2019","43.990","45.500","45.750","43.280","2.96K","-3.32%"
"12/15/2019","45.500","46.060","46.690","45.500","1.03K","-1.22%"
"12/14/2019","46.060","47.190","47.200","45.870","1.07K","-2.39%"
"12/13/2019","47.190","47.220","47.850","47.000","1.43K","-0.06%"
"12/12/2019","47.220","47.580","48.510","46.740","5.17K","-0.76%"
"12/11/2019","47.580","47.670","48.200","47.400","6.50K","-0.19%"
"12/10/2019","47.670","49.400","49.520","47.180","3.69K","-3.42%"
"12/09/2019","49.360","48.710","49.400","48.010","1.41K","1.33%"
"12/08/2019","48.710","49.350","49.640","48.480","1.39K","-1.22%"
"12/07/2019","49.310","48.920","49.830","48.620","1.99K","0.80%"
"12/06/2019","48.920","48.350","49.770","48.130","3.92K","1.18%"
"12/05/2019","48.350","47.640","48.710","47.000","6.49K","1.49%"
"12/04/2019","47.640","48.350","51.400","46.800","5.17K","-1.47%"
"12/03/2019","48.350","48.700","50.020","48.000","7.21K","-0.72%"
"12/02/2019","48.700","48.600","49.270","47.500","6.54K","0.21%"
"12/01/2019","48.600","49.760","49.790","47.530","2.50K","-2.33%"
"11/30/2019","49.760","50.600","50.840","48.600","3.19K","-1.66%"
"11/29/2019","50.600","49.270","51.090","49.200","2.85K","2.70%"
"11/28/2019","49.270","50.840","51.700","48.880","5.17K","-3.09%"
"11/27/2019","50.840","46.820","51.960","45.690","7.57K","8.56%"
"11/26/2019","46.830","45.450","47.330","45.080","10.27K","3.04%"
"11/25/2019","45.450","43.080","47.880","41.400","10.83K","5.50%"
"11/24/2019","43.080","47.200","47.300","42.970","1.74K","-8.73%"
"11/23/2019","47.200","46.540","47.240","45.500","0.90K","1.42%"
"11/22/2019","46.540","48.860","49.470","43.560","4.14K","-4.75%"
"11/21/2019","48.860","52.310","52.800","48.000","5.96K","-6.60%"
"11/20/2019","52.310","52.690","53.510","52.000","5.52K","-0.72%"
